Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,X,Y,Z,Temperature [C]
2020-09-16 1:26:18 PM,-4,0,-23,9.0
2020-09-16 1:26:20 PM,-3,0,-23,9.0
2020-09-16 1:26:22 PM,-2,4,-23,9.0
2020-09-16 1:26:24 PM,0,0,-23,9.0
2020-09-16 1:26:26 PM,1,-2,-24,9.0
2020-09-16 1:26:28 PM,-4,8,-25,9.0
2020-09-16 1:26:30 PM,-12,15,-25,9.0
2020-09-16 1:26:32 PM,-4,10,-26,9.0
2020-09-16 1:26:34 PM,-4,14,-21,9.0
2020-09-16 1:26:36 PM,-3,16,-28,9.0
2020-09-16 1:26:38 PM,0,4,-29,9.0
2020-09-16 1:26:40 PM,3,17,-11,9.0
2020-09-16 1:26:42 PM,6,5,-27,9.0
2020-09-16 1:26:44 PM,-1,10,-27,9.0
2020-09-16 1:26:46 PM,3,12,-14,9.0
2020-09-16 1:26:48 PM,2,13,-36,9.0
2020-09-16 1:26:50 PM,6,9,-10,9.0
2020-09-16 1:26:52 PM,5,10,-36,9.0
2020-09-16 1:26:54 PM,8,1,-11,9.0
2020-09-16 1:26:56 PM,8,-8,-23,9.0
2020-09-16 1:26:58 PM,1,-6,-13,9.0
2020-09-16 1:27:00 PM,4,-8,-30,9.0
2020-09-16 1:27:02 PM,14,-3,-25,9.0
2020-09-16 1:27:04 PM,0,3,-20,9.0
2020-09-16 1:27:06 PM,7,0,-36,9.0
2020-09-16 1:27:08 PM,9,22,-28,9.0
2020-09-16 1:27:10 PM,8,-23,-38,9.0
2020-09-16 1:27:12 PM,2,5,-11,9.0
2020-09-16 1:27:14 PM,14,-16,-1,9.0
2020-09-16 1:27:16 PM,13,-9,-24,9.0
2020-09-16 1:27:18 PM,10,11,-16,9.0
2020-09-16 1:27:20 PM,6,7,-16,9.0
2020-09-16 1:27:22 PM,19,6,-23,9.0
2020-09-16 1:27:24 PM,1,4,-22,9.0
2020-09-16 1:27:26 PM,7,-2,-23,9.0
2020-09-16 1:27:28 PM,12,-7,-18,9.0
2020-09-16 1:27:30 PM,27,-15,-25,9.0
2020-09-16 1:27:32 PM,10,-5,-18,9.0
2020-09-16 1:27:34 PM,20,1,-20,9.0
2020-09-16 1:27:36 PM,0,-1,-23,9.0
2020-09-16 1:27:38 PM,-4,13,-22,9.0
2020-09-16 1:27:40 PM,6,-7,-5,9.0
2020-09-16 1:27:42 PM,-29,-12,-10,9.0
2020-09-16 1:27:44 PM,3,-23,-4,9.0
2020-09-16 1:27:46 PM,-4,-18,-6,9.0
2020-09-16 1:27:48 PM,-2,55,0,9.0
2020-09-16 1:27:50 PM,3,-40,-12,9.0
2020-09-16 1:27:52 PM,-3,-14,-19,9.0
2020-09-16 1:27:54 PM,1,-13,-18,9.0
2020-09-16 1:27:56 PM,0,-12,-21,9.0
2020-09-16 1:27:58 PM,-4,-13,-22,9.0
2020-09-16 1:28:00 PM,-4,-12,-21,9.0
2020-09-16 1:28:02 PM,-4,-12,-21,9.0
2020-09-16 1:28:04 PM,-2,-9,-22,9.0
2020-09-16 1:28:06 PM,-2,-9,-22,9.0
2020-09-16 1:28:08 PM,5,-15,-17,9.0
2020-09-16 1:28:10 PM,-2,-15,-20,9.0
2020-09-16 1:28:12 PM,-3,-14,-20,9.0
2020-09-16 1:28:14 PM,-3,-15,-20,9.0
2020-09-16 1:28:16 PM,-4,-15,-20,9.0
2020-09-16 1:28:18 PM,-5,-15,-19,9.0
2020-09-16 1:28:20 PM,-4,-14,-20,9.0
2020-09-16 1:28:22 PM,-2,-16,-19,9.0
2020-09-16 1:28:24 PM,-2,-16,-20,9.0
2020-09-16 1:28:26 PM,-4,-14,-20,9.0
2020-09-16 1:28:28 PM,-4,-15,-21,9.0
2020-09-16 1:28:30 PM,-3,-15,-20,9.0
2020-09-16 1:28:32 PM,-4,-15,-20,9.0
2020-09-16 1:28:34 PM,-4,-15,-19,9.0
2020-09-16 1:28:36 PM,-3,-15,-20,9.0
2020-09-16 1:28:38 PM,-4,-15,-20,9.0
2020-09-16 1:28:40 PM,-3,-15,-19,9.0
2020-09-16 1:28:42 PM,-3,-15,-20,9.0
2020-09-16 1:28:44 PM,0,-13,-19,9.0
2020-09-16 1:28:46 PM,-1,-7,-22,9.0
2020-09-16 1:28:48 PM,-1,-11,-22,9.0
2020-09-16 1:28:50 PM,2,-7,-25,9.0
2020-09-16 1:28:52 PM,3,-6,-21,9.0
2020-09-16 1:28:54 PM,9,-14,-25,9.0
2020-09-16 1:28:56 PM,5,-11,-18,9.0
2020-09-16 1:28:58 PM,3,-1,-16,9.0
2020-09-16 1:29:00 PM,-5,-6,-25,9.0
2020-09-16 1:29:02 PM,9,-2,-27,9.0
2020-09-16 1:29:04 PM,2,-13,-21,9.0
2020-09-16 1:29:06 PM,22,-1,-23,9.0
2020-09-16 1:29:08 PM,19,8,-27,9.0
2020-09-16 1:29:10 PM,0,-4,-22,9.0
2020-09-16 1:29:12 PM,6,-9,-25,9.0
2020-09-16 1:29:14 PM,1,1,-30,9.0
2020-09-16 1:29:16 PM,-7,8,-27,9.0
2020-09-16 1:29:18 PM,14,7,-20,9.0
2020-09-16 1:29:20 PM,7,3,-21,9.0
2020-09-16 1:29:22 PM,-4,-8,-27,9.0
2020-09-16 1:29:24 PM,-1,-11,-25,9.0
2020-09-16 1:29:26 PM,2,-6,-29,9.0
2020-09-16 1:29:28 PM,-4,13,-26,9.0
2020-09-16 1:29:30 PM,30,15,-9,9.0
2020-09-16 1:29:32 PM,5,13,-32,9.0
2020-09-16 1:29:34 PM,6,-5,-22,9.0
2020-09-16 1:29:36 PM,7,6,-9,9.0
2020-09-16 1:29:38 PM,0,6,-17,9.0
2020-09-16 1:29:40 PM,-7,13,-21,9.0
2020-09-16 1:29:42 PM,-4,6,-17,9.0
2020-09-16 1:29:44 PM,10,5,-26,9.0
2020-09-16 1:29:46 PM,9,-6,-26,9.0
2020-09-16 1:29:48 PM,6,-2,-15,9.0
2020-09-16 1:29:50 PM,26,-1,-5,9.0
2020-09-16 1:29:52 PM,10,0,-26,9.0
2020-09-16 1:29:54 PM,3,-1,-27,9.0
2020-09-16 1:29:56 PM,17,-1,-25,9.0
2020-09-16 1:29:58 PM,31,25,-48,9.0
2020-09-16 1:30:00 PM,1,-5,-22,9.0
2020-09-16 1:30:02 PM,1,3,-6,9.0
2020-09-16 1:30:04 PM,6,-1,-32,9.0
2020-09-16 1:30:06 PM,-10,0,-17,9.0
2020-09-16 1:30:08 PM,10,-15,-30,9.0
2020-09-16 1:30:10 PM,0,14,-17,9.0
2020-09-16 1:30:12 PM,3,-3,-11,9.0
2020-09-16 1:30:14 PM,-6,17,-25,9.0
2020-09-16 1:30:16 PM,4,6,-26,9.0
2020-09-16 1:30:18 PM,7,2,-22,9.0
2020-09-16 1:30:20 PM,18,-2,-19,9.0
2020-09-16 1:30:22 PM,11,7,-17,9.0
2020-09-16 1:30:24 PM,13,-10,-22,9.0
2020-09-16 1:30:26 PM,2,-2,-15,9.0
2020-09-16 1:30:28 PM,25,4,-23,9.0
2020-09-16 1:30:30 PM,-2,10,-13,9.0
2020-09-16 1:30:32 PM,22,-6,-23,9.0
2020-09-16 1:30:34 PM,8,-2,-23,9.0
2020-09-16 1:30:36 PM,1,5,-23,9.0
2020-09-16 1:30:38 PM,15,0,-29,9.0
2020-09-16 1:30:40 PM,-1,-2,-22,9.0
2020-09-16 1:30:42 PM,2,-3,-22,9.0
2020-09-16 1:30:44 PM,18,2,-19,9.0
2020-09-16 1:30:46 PM,8,6,-15,9.0
2020-09-16 1:30:48 PM,4,-2,-21,9.0
2020-09-16 1:30:50 PM,2,-8,-26,9.0
2020-09-16 1:30:52 PM,-2,0,-23,9.0
2020-09-16 1:30:54 PM,-6,-2,-20,9.0
2020-09-16 1:30:56 PM,-6,-1,-22,9.0
2020-09-16 1:30:58 PM,-5,-2,-22,9.0
2020-09-16 1:31:00 PM,-5,-2,-23,9.0
2020-09-16 1:31:02 PM,-6,-2,-22,9.0
2020-09-16 1:31:04 PM,-5,-2,-22,9.0
2020-09-16 1:31:06 PM,-6,-1,-22,9.0
2020-09-16 1:31:08 PM,-8,-1,-21,9.0
2020-09-16 1:31:10 PM,-9,-1,-20,9.0
2020-09-16 1:31:12 PM,-9,-1,-21,9.0
2020-09-16 1:31:14 PM,-9,-1,-22,9.0
2020-09-16 1:31:16 PM,-9,-1,-21,9.0
2020-09-16 1:31:18 PM,-7,0,-22,9.0
2020-09-16 1:31:20 PM,-8,-1,-22,9.0
2020-09-16 1:31:22 PM,-7,1,-22,9.0
2020-09-16 1:31:24 PM,-7,-2,-20,9.0
2020-09-16 1:31:26 PM,-1,-1,-23,9.0
2020-09-16 1:31:28 PM,-7,-2,-22,9.0
2020-09-16 1:31:30 PM,-9,-2,-22,9.0
2020-09-16 1:31:32 PM,-4,4,-22,9.0
2020-09-16 1:31:34 PM,-3,0,-23,9.0
2020-09-16 1:31:36 PM,0,4,-22,9.0
2020-09-16 1:31:38 PM,-1,-1,-20,9.0
2020-09-16 1:31:40 PM,-3,-6,-28,9.0
2020-09-16 1:31:42 PM,-7,-3,-20,9.0
2020-09-16 1:31:44 PM,5,-13,-22,9.0
2020-09-16 1:31:46 PM,-5,-2,-18,9.0
2020-09-16 1:31:48 PM,-9,-1,-23,9.0
2020-09-16 1:31:50 PM,-1,-2,-24,9.0
2020-09-16 1:31:52 PM,-1,-3,-22,9.0
2020-09-16 1:31:54 PM,0,-2,-21,9.0
2020-09-16 1:31:56 PM,-1,2,-26,9.0
2020-09-16 1:31:58 PM,-1,-2,-22,9.0
2020-09-16 1:32:00 PM,-1,-5,-23,9.0
2020-09-16 1:32:02 PM,-3,-2,-23,9.0
2020-09-16 1:32:04 PM,-3,1,-22,9.0
2020-09-16 1:32:06 PM,-4,0,-22,9.0
2020-09-16 1:32:08 PM,-4,-1,-23,9.0
2020-09-16 1:32:10 PM,-4,0,-22,9.0
2020-09-16 1:32:12 PM,-3,-3,-22,9.0
2020-09-16 1:32:14 PM,-3,-3,-22,9.0
2020-09-16 1:32:16 PM,-3,-3,-23,9.0
2020-09-16 1:32:18 PM,-3,-4,-23,9.0
2020-09-16 1:32:20 PM,-3,-3,-24,9.0
2020-09-16 1:32:22 PM,-3,-3,-23,9.0
2020-09-16 1:32:24 PM,-4,-4,-26,9.0
2020-09-16 1:32:26 PM,-3,-3,-23,9.0
2020-09-16 1:32:28 PM,-3,-3,-23,9.0
2020-09-16 1:32:30 PM,-2,-3,-23,9.0
2020-09-16 1:32:32 PM,-2,3,-22,9.0
2020-09-16 1:32:34 PM,-2,2,-22,9.0
2020-09-16 1:32:36 PM,-1,2,-23,9.0
2020-09-16 1:32:38 PM,-3,2,-23,9.0
2020-09-16 1:32:40 PM,-1,-4,-23,9.0
2020-09-16 1:32:42 PM,-2,-4,-22,9.0
2020-09-16 1:32:44 PM,1,-6,-23,9.0
2020-09-16 1:32:46 PM,0,-5,-23,9.0
2020-09-16 1:32:48 PM,-3,-2,-23,9.0
2020-09-16 1:32:50 PM,-6,-1,-22,9.0
2020-09-16 1:32:52 PM,-4,-2,-24,9.0
2020-09-16 1:32:54 PM,-4,-2,-21,9.0
2020-09-16 1:32:56 PM,-4,-2,-23,9.0
2020-09-16 1:32:58 PM,-4,-3,-23,9.0
2020-09-16 1:33:00 PM,-4,-3,-23,9.0
2020-09-16 1:33:02 PM,-4,-3,-22,9.0
2020-09-16 1:33:04 PM,-4,-2,-21,9.0
2020-09-16 1:33:06 PM,-4,-3,-23,9.0
2020-09-16 1:33:08 PM,-4,-2,-21,9.0
2020-09-16 1:33:10 PM,-4,-4,-22,9.0
2020-09-16 1:33:12 PM,-4,-2,-23,9.0
2020-09-16 1:33:14 PM,-4,-2,-22,9.0
2020-09-16 1:33:16 PM,-4,-2,-23,9.0
2020-09-16 1:33:18 PM,-4,-2,-22,9.0
2020-09-16 1:33:20 PM,-4,-3,-22,9.0
2020-09-16 1:33:22 PM,-3,0,-23,9.0
2020-09-16 1:33:24 PM,-2,1,-23,9.0
2020-09-16 1:33:26 PM,-2,1,-23,9.0
2020-09-16 1:33:28 PM,-2,0,-23,9.0
2020-09-16 1:33:30 PM,-2,-1,-22,9.0
2020-09-16 1:33:32 PM,-2,-1,-23,9.0
2020-09-16 1:33:34 PM,-2,-2,-22,9.0
2020-09-16 1:33:36 PM,-2,-4,-24,9.0
2020-09-16 1:33:38 PM,-3,-4,-22,9.0
2020-09-16 1:33:40 PM,-4,-7,-21,9.0
2020-09-16 1:33:42 PM,-3,0,-23,9.0
2020-09-16 1:33:44 PM,-2,2,-23,9.0
2020-09-16 1:33:46 PM,-2,1,-23,9.0
2020-09-16 1:33:48 PM,-3,0,-22,9.0
2020-09-16 1:33:50 PM,-2,-1,-23,9.0
2020-09-16 1:33:52 PM,-2,-5,-23,9.0
2020-09-16 1:33:54 PM,-2,-5,-23,9.0
2020-09-16 1:33:56 PM,-3,-4,-22,9.0
2020-09-16 1:33:58 PM,-3,-5,-22,9.0
2020-09-16 1:34:00 PM,-3,-6,-22,9.0
2020-09-16 1:34:02 PM,-3,-5,-22,9.0
2020-09-16 1:34:04 PM,-3,-5,-22,9.0
2020-09-16 1:34:06 PM,-3,-5,-22,9.0
2020-09-16 1:34:08 PM,-1,1,-23,9.0
2020-09-16 1:34:10 PM,0,3,-23,9.0
2020-09-16 1:34:12 PM,0,-1,-20,9.0
2020-09-16 1:34:14 PM,-4,-2,-21,9.0
2020-09-16 1:34:16 PM,0,3,-30,9.0
2020-09-16 1:34:18 PM,-4,-4,-22,9.0
2020-09-16 1:34:20 PM,-5,-3,-23,9.0
2020-09-16 1:34:22 PM,-4,-2,-23,9.0
2020-09-16 1:34:24 PM,0,-3,-23,9.0
2020-09-16 1:34:26 PM,3,-3,-23,9.0
2020-09-16 1:34:28 PM,3,-4,-23,9.0
2020-09-16 1:34:30 PM,4,-3,-24,9.0
2020-09-16 1:34:32 PM,1,-5,-23,9.0
2020-09-16 1:34:34 PM,2,-5,-24,9.0
2020-09-16 1:34:36 PM,3,-3,-20,9.0
2020-09-16 1:34:38 PM,4,-5,-24,9.0
2020-09-16 1:34:40 PM,2,-2,-23,9.0
2020-09-16 1:34:42 PM,0,-1,-21,9.0
2020-09-16 1:34:44 PM,2,-1,-24,9.0
2020-09-16 1:34:46 PM,1,-3,-23,9.0
2020-09-16 1:34:48 PM,3,-3,-23,9.0
2020-09-16 1:34:50 PM,3,-3,-23,9.0
2020-09-16 1:34:52 PM,2,-4,-23,9.0
2020-09-16 1:34:54 PM,3,-2,-24,9.0
2020-09-16 1:34:56 PM,1,-2,-23,9.0
2020-09-16 1:34:58 PM,-1,0,-23,9.0
2020-09-16 1:35:00 PM,1,-5,-22,9.0
2020-09-16 1:35:02 PM,4,-2,-24,9.0
2020-09-16 1:35:04 PM,2,-2,-21,9.0
2020-09-16 1:35:06 PM,5,0,-21,9.0
2020-09-16 1:35:08 PM,2,0,-22,9.0
2020-09-16 1:35:10 PM,2,0,-24,9.0
2020-09-16 1:35:12 PM,5,2,-22,9.0
2020-09-16 1:35:14 PM,6,1,-21,9.0
2020-09-16 1:35:16 PM,3,-4,-25,9.0
2020-09-16 1:35:18 PM,-1,0,-19,9.0
2020-09-16 1:35:20 PM,2,1,-21,9.0
2020-09-16 1:35:22 PM,5,-5,-22,9.0
2020-09-16 1:35:24 PM,12,-7,-22,9.0
2020-09-16 1:35:26 PM,-2,1,-28,9.0
2020-09-16 1:35:28 PM,-5,-1,-20,9.0
2020-09-16 1:35:30 PM,-3,-7,-22,9.0
2020-09-16 1:35:32 PM,-3,-4,-22,9.0
2020-09-16 1:35:34 PM,-1,-2,-26,9.0
2020-09-16 1:35:36 PM,-3,7,-23,9.0
2020-09-16 1:35:38 PM,0,8,-25,9.0
2020-09-16 1:35:40 PM,5,9,-40,9.0
2020-09-16 1:35:42 PM,3,12,-17,9.0
2020-09-16 1:35:44 PM,-4,2,-22,9.0
2020-09-16 1:35:46 PM,1,-4,-25,9.0
2020-09-16 1:35:48 PM,-1,1,-21,9.0
2020-09-16 1:35:50 PM,3,7,-20,9.0
2020-09-16 1:35:52 PM,-8,1,-24,9.0
2020-09-16 1:35:54 PM,0,-6,-18,9.0
2020-09-16 1:35:56 PM,8,-6,-23,9.0
2020-09-16 1:35:58 PM,13,0,-31,9.0
2020-09-16 1:36:00 PM,-4,-3,-24,9.0
2020-09-16 1:36:02 PM,-9,-7,-21,9.0
2020-09-16 1:36:04 PM,-3,1,-21,9.0
2020-09-16 1:36:06 PM,-6,-4,-23,9.0
2020-09-16 1:36:08 PM,-6,2,-20,9.0
2020-09-16 1:36:10 PM,-4,1,-22,9.0
2020-09-16 1:36:12 PM,-5,1,-22,9.0
2020-09-16 1:36:14 PM,1,7,-25,9.0
2020-09-16 1:36:16 PM,5,-2,-23,9.0
2020-09-16 1:36:18 PM,-10,9,-13,9.0
2020-09-16 1:36:20 PM,-11,7,-20,9.0
2020-09-16 1:36:22 PM,-6,1,-22,9.0
2020-09-16 1:36:24 PM,-4,3,-22,9.0
2020-09-16 1:36:26 PM,-3,-1,-22,9.0
2020-09-16 1:36:28 PM,-4,1,-22,9.0
2020-09-16 1:36:30 PM,-3,6,-20,9.0
2020-09-16 1:36:32 PM,1,8,-26,9.0
2020-09-16 1:36:34 PM,1,6,-24,9.0
2020-09-16 1:36:36 PM,3,3,-23,9.0
2020-09-16 1:36:38 PM,-2,3,-21,9.0
2020-09-16 1:36:40 PM,11,4,-21,9.0
2020-09-16 1:36:42 PM,10,4,-21,9.0
2020-09-16 1:36:44 PM,10,5,-25,9.0
2020-09-16 1:36:46 PM,-2,8,-25,9.0
2020-09-16 1:36:48 PM,-5,-2,-19,9.0
2020-09-16 1:36:50 PM,1,9,-25,9.0
2020-09-16 1:36:52 PM,-3,11,-26,9.0
2020-09-16 1:36:54 PM,1,3,-26,9.0
2020-09-16 1:36:56 PM,6,5,-15,9.0
2020-09-16 1:36:58 PM,0,14,-20,9.0
2020-09-16 1:37:00 PM,3,2,-18,9.0
2020-09-16 1:37:02 PM,-2,7,-19,9.0
2020-09-16 1:37:04 PM,4,1,-27,9.0
2020-09-16 1:37:06 PM,4,-1,-21,9.0
2020-09-16 1:37:08 PM,2,14,-13,9.0
2020-09-16 1:37:10 PM,-1,3,-23,9.0
2020-09-16 1:37:12 PM,7,4,-21,9.0
2020-09-16 1:37:14 PM,7,-3,-22,9.0
2020-09-16 1:37:16 PM,5,-2,-34,9.0
2020-09-16 1:37:18 PM,-10,6,-23,9.0
2020-09-16 1:37:20 PM,-10,3,-22,9.0
2020-09-16 1:37:22 PM,-7,6,-23,9.0
2020-09-16 1:37:24 PM,-2,-4,-22,9.0
2020-09-16 1:37:26 PM,8,2,-21,9.0
2020-09-16 1:37:28 PM,14,2,-24,9.0
2020-09-16 1:37:30 PM,4,-9,-35,9.0
2020-09-16 1:37:32 PM,-5,0,-21,9.0
2020-09-16 1:37:34 PM,-6,1,-22,9.0
2020-09-16 1:37:36 PM,-4,-6,-23,9.0
2020-09-16 1:37:38 PM,-3,4,-22,9.0
2020-09-16 1:37:40 PM,-9,2,-21,9.0
2020-09-16 1:37:42 PM,5,-2,-20,9.0
2020-09-16 1:37:44 PM,25,-7,-21,9.0
2020-09-16 1:37:46 PM,0,-3,-22,9.0
2020-09-16 1:37:48 PM,-4,-3,-23,9.0
2020-09-16 1:37:50 PM,-6,4,-22,9.0
2020-09-16 1:37:52 PM,-7,-1,-19,9.0
2020-09-16 1:37:54 PM,4,0,-22,9.0
2020-09-16 1:37:56 PM,1,-4,-17,9.0
2020-09-16 1:37:58 PM,-2,-4,-22,9.0
2020-09-16 1:38:00 PM,-50,-7,-20,9.0
2020-09-16 1:38:02 PM,12,22,-4,9.0
2020-09-16 1:38:04 PM,8,8,-23,9.0
2020-09-16 1:38:06 PM,6,8,-23,9.0
2020-09-16 1:38:08 PM,-5,-7,-26,9.0
2020-09-16 1:38:10 PM,6,0,-21,9.0
2020-09-16 1:38:12 PM,1,1,-21,9.0
2020-09-16 1:38:14 PM,5,0,-20,9.0
2020-09-16 1:38:16 PM,-4,-2,-21,9.0
2020-09-16 1:38:18 PM,-8,7,-16,9.0
2020-09-16 1:38:20 PM,-4,8,-22,9.0
2020-09-16 1:38:22 PM,-1,-10,-28,9.0
2020-09-16 1:38:24 PM,10,0,-26,9.0
2020-09-16 1:38:26 PM,12,0,-22,9.0
2020-09-16 1:38:28 PM,4,4,-29,9.0
2020-09-16 1:38:30 PM,4,2,-20,9.0
2020-09-16 1:38:32 PM,4,-3,-19,9.0
2020-09-16 1:38:34 PM,2,-8,-24,9.0
2020-09-16 1:38:36 PM,3,-15,-21,9.0
2020-09-16 1:38:38 PM,2,2,-20,9.0
2020-09-16 1:38:40 PM,-3,0,-28,9.0
2020-09-16 1:38:42 PM,4,-8,-31,9.0
2020-09-16 1:38:44 PM,-6,12,-22,9.0
2020-09-16 1:38:46 PM,-4,-5,-20,9.0
2020-09-16 1:38:48 PM,-6,-3,-26,9.0
2020-09-16 1:38:50 PM,-7,-4,-23,9.0
2020-09-16 1:38:52 PM,-5,1,-23,9.0
2020-09-16 1:38:54 PM,-4,-5,-23,9.0
2020-09-16 1:38:56 PM,-3,-4,-23,9.0
2020-09-16 1:38:58 PM,-2,-8,-21,9.0
2020-09-16 1:39:00 PM,-5,1,-22,9.0
2020-09-16 1:39:02 PM,-4,3,-23,9.0
2020-09-16 1:39:04 PM,-5,2,-22,9.0
2020-09-16 1:39:06 PM,-5,-4,-23,9.0
2020-09-16 1:39:08 PM,-3,-4,-23,9.0
2020-09-16 1:39:10 PM,-4,3,-22,9.0
2020-09-16 1:39:12 PM,-5,1,-22,9.0
2020-09-16 1:39:14 PM,-1,-2,-23,9.0
2020-09-16 1:39:16 PM,-3,-2,-23,9.0
2020-09-16 1:39:18 PM,2,7,-20,9.0
2020-09-16 1:39:20 PM,-5,2,-22,9.0
2020-09-16 1:39:22 PM,1,0,-25,9.0
2020-09-16 1:39:24 PM,0,1,-20,9.0
2020-09-16 1:39:26 PM,1,1,-30,9.0
2020-09-16 1:39:28 PM,-4,3,-22,9.0
2020-09-16 1:39:30 PM,0,11,-19,9.0
2020-09-16 1:39:32 PM,0,2,-23,9.0
2020-09-16 1:39:34 PM,-4,-2,-23,9.0
2020-09-16 1:39:36 PM,0,2,-17,9.0
2020-09-16 1:39:38 PM,-5,-1,-25,9.0
2020-09-16 1:39:40 PM,1,0,-29,9.0
2020-09-16 1:39:42 PM,-3,2,-21,9.0
2020-09-16 1:39:44 PM,-3,3,-22,9.0
2020-09-16 1:39:46 PM,-3,1,-22,9.0
2020-09-16 1:39:48 PM,-2,-1,-23,9.0
2020-09-16 1:39:50 PM,-3,0,-23,9.0
2020-09-16 1:39:52 PM,-3,0,-21,9.0
2020-09-16 1:39:54 PM,-2,0,-23,9.0
2020-09-16 1:39:56 PM,-2,1,-22,9.0
2020-09-16 1:39:58 PM,-3,1,-22,9.0
2020-09-16 1:40:00 PM,-2,3,-22,9.0
2020-09-16 1:40:02 PM,-2,5,-23,9.0
2020-09-16 1:40:04 PM,-1,5,-22,9.0
2020-09-16 1:40:06 PM,-2,6,-23,9.0
2020-09-16 1:40:08 PM,-4,1,-23,9.0
2020-09-16 1:40:10 PM,-2,-5,-23,9.0
2020-09-16 1:40:12 PM,-3,-3,-23,9.0
2020-09-16 1:40:14 PM,-2,-4,-23,9.0
2020-09-16 1:40:16 PM,-2,-3,-23,9.0
2020-09-16 1:40:18 PM,-6,-2,-22,9.0
2020-09-16 1:40:20 PM,-4,2,-23,9.0
2020-09-16 1:40:22 PM,-4,2,-23,9.0
2020-09-16 1:40:24 PM,-3,3,-23,9.0
2020-09-16 1:40:26 PM,-1,7,-22,9.0
2020-09-16 1:40:28 PM,-2,6,-22,9.0
2020-09-16 1:40:30 PM,-4,1,-22,9.0
2020-09-16 1:40:32 PM,-3,-2,-23,9.0
2020-09-16 1:40:34 PM,-1,-5,-22,9.0
2020-09-16 1:40:36 PM,1,-3,-22,9.0
2020-09-16 1:40:38 PM,0,4,-15,9.0
2020-09-16 1:40:40 PM,-3,4,-17,9.0
2020-09-16 1:40:42 PM,-8,-4,-26,9.0
2020-09-16 1:40:44 PM,3,0,-24,9.0
2020-09-16 1:40:46 PM,-4,-6,-26,9.0
2020-09-16 1:40:48 PM,8,-8,-29,9.0
2020-09-16 1:40:50 PM,12,2,-23,9.0
2020-09-16 1:40:52 PM,19,-4,-19,9.0
2020-09-16 1:40:54 PM,16,-4,-20,9.0
2020-09-16 1:40:56 PM,15,-1,-22,9.0
2020-09-16 1:40:58 PM,19,0,-22,9.0
2020-09-16 1:41:00 PM,11,-8,-22,9.0
2020-09-16 1:41:02 PM,14,-2,-36,9.0
2020-09-16 1:41:04 PM,0,-1,-21,9.0
2020-09-16 1:41:06 PM,7,2,-22,9.0
2020-09-16 1:41:08 PM,6,-1,-21,9.0
2020-09-16 1:41:10 PM,9,-5,-10,9.0
2020-09-16 1:41:12 PM,1,-6,-37,9.0
2020-09-16 1:41:14 PM,3,5,-27,9.0
2020-09-16 1:41:16 PM,6,-2,-36,9.0
2020-09-16 1:41:18 PM,-2,0,-12,9.0
2020-09-16 1:41:20 PM,7,3,-23,8.5
2020-09-16 1:41:22 PM,6,0,-22,8.5
2020-09-16 1:41:24 PM,4,-14,-35,8.5
2020-09-16 1:41:26 PM,6,-2,-17,8.5
2020-09-16 1:41:28 PM,34,-4,-20,8.5
2020-09-16 1:41:30 PM,24,-7,0,8.5
2020-09-16 1:41:32 PM,19,-11,-29,8.5
2020-09-16 1:41:34 PM,27,-28,-13,9.0
2020-09-16 1:41:36 PM,9,-8,-16,9.0
2020-09-16 1:41:38 PM,8,-11,-17,9.0
2020-09-16 1:41:40 PM,11,-6,-18,9.0
2020-09-16 1:41:42 PM,8,-13,-23,9.0
2020-09-16 1:41:44 PM,1,-9,-21,9.0
2020-09-16 1:41:46 PM,5,-9,-27,9.0
2020-09-16 1:41:48 PM,17,-22,-24,9.0
2020-09-16 1:41:50 PM,7,-1,-20,9.0
2020-09-16 1:41:52 PM,22,2,-23,9.0
2020-09-16 1:41:54 PM,8,-2,-18,9.0
2020-09-16 1:41:56 PM,7,-4,-20,9.0
2020-09-16 1:41:58 PM,9,-4,-22,9.0
2020-09-16 1:42:00 PM,30,-5,-27,9.0
2020-09-16 1:42:02 PM,-2,-12,-19,9.0
2020-09-16 1:42:04 PM,12,-2,-23,9.0
2020-09-16 1:42:06 PM,11,-5,-23,9.0
2020-09-16 1:42:08 PM,-1,-4,-17,9.0
2020-09-16 1:42:10 PM,4,1,-19,9.0
2020-09-16 1:42:12 PM,16,-5,-25,9.0
2020-09-16 1:42:14 PM,8,-10,-20,9.0
2020-09-16 1:42:16 PM,13,-7,-21,9.0
2020-09-16 1:42:18 PM,9,-10,-26,9.0
2020-09-16 1:42:20 PM,10,-10,-15,9.0
2020-09-16 1:42:22 PM,30,-8,-14,9.0
2020-09-16 1:42:24 PM,22,-3,-27,9.0
2020-09-16 1:42:26 PM,30,13,-16,9.0
2020-09-16 1:42:28 PM,1,8,-12,9.0
2020-09-16 1:42:30 PM,0,4,-11,9.0
2020-09-16 1:42:32 PM,3,-7,-23,9.0
2020-09-16 1:42:34 PM,16,15,-22,9.0
2020-09-16 1:42:36 PM,41,-13,-32,9.0
2020-09-16 1:42:38 PM,16,-6,-21,9.0
2020-09-16 1:42:40 PM,12,-5,-22,9.0
2020-09-16 1:42:42 PM,9,-17,-28,9.0
2020-09-16 1:42:44 PM,9,-1,-27,9.0
2020-09-16 1:42:46 PM,10,-3,-21,9.0
2020-09-16 1:42:48 PM,10,-14,-20,9.0
