Product Type: Litetrack LR
Product ID: 80378
Firmware Version: V8.99.0

Start Time [GMT],Stop Time [GMT],Proximity ID,Session Time [s],Average RSSI [dBm]
2020-09-07 12:50:06 AM,2020-09-07 12:50:06 AM,30385,0,-81
2020-09-07 12:52:33 AM,2020-09-07 12:52:33 AM,30385,0,-83
2020-09-07 12:54:19 AM,2020-09-07 12:54:19 AM,30390,0,-84
2020-09-07 12:54:27 AM,2020-09-07 12:55:07 AM,30385,40,4
2020-09-07 12:56:35 AM,2020-09-07 12:57:35 AM,30385,60,-20
2020-09-07 12:57:36 AM,2020-09-07 12:57:36 AM,30390,0,-79
2020-09-07 12:59:26 AM,2020-09-07 12:59:26 AM,30385,0,-82
2020-09-07 12:59:42 AM,2020-09-07 12:59:42 AM,30390,0,-82
2020-09-07 1:02:51 AM,2020-09-07 1:02:51 AM,30385,0,-79
2020-09-07 1:05:26 AM,2020-09-07 1:05:59 AM,30385,33,-49
2020-09-07 1:08:00 AM,2020-09-07 1:08:00 AM,30385,0,-82
2020-09-07 1:15:10 AM,2020-09-07 1:16:03 AM,30385,53,-18
2020-09-07 1:18:12 AM,2020-09-07 1:18:12 AM,30385,0,-79
2020-09-07 1:20:47 AM,2020-09-07 1:20:53 AM,30385,6,3
2020-09-07 1:23:22 AM,2020-09-07 1:23:25 AM,30385,3,45
2020-09-07 1:27:47 AM,2020-09-07 1:27:47 AM,30390,0,-80
2020-09-07 1:29:06 AM,2020-09-07 1:29:36 AM,30385,30,-31
2020-09-07 1:30:13 AM,2020-09-07 1:31:57 AM,30390,104,-41
2020-09-07 1:31:13 AM,2020-09-07 1:34:55 AM,30385,222,-66
2020-09-07 1:33:27 AM,2020-09-07 1:34:48 AM,30390,81,-18
2020-09-07 1:39:39 AM,2020-09-07 1:40:30 AM,30385,51,-78
2020-09-07 1:42:09 AM,2020-09-07 1:43:36 AM,30385,87,-31
2020-09-07 1:43:24 AM,2020-09-07 1:43:24 AM,30390,0,-82
2020-09-07 1:46:31 AM,2020-09-07 1:46:31 AM,30390,0,-84
2020-09-07 1:45:57 AM,2020-09-07 1:48:21 AM,30385,144,-61
2020-09-07 1:49:21 AM,2020-09-07 1:52:07 AM,30385,166,-57
2020-09-07 1:53:43 AM,2020-09-07 1:55:10 AM,30385,87,-45
2020-09-07 1:56:56 AM,2020-09-07 1:56:56 AM,30385,0,-84
2020-09-07 1:58:35 AM,2020-09-07 2:00:23 AM,30385,108,-56
2020-09-07 2:01:04 AM,2020-09-07 2:01:04 AM,30390,0,-83
2020-09-07 2:01:48 AM,2020-09-07 2:01:48 AM,30385,0,-85
2020-09-07 2:07:00 AM,2020-09-07 2:07:52 AM,30385,52,-40
2020-09-07 2:17:29 AM,2020-09-07 2:17:29 AM,30385,0,-80
2020-09-07 2:18:47 AM,2020-09-07 2:19:02 AM,30385,15,-32
2020-09-07 2:20:48 AM,2020-09-07 2:21:30 AM,30385,42,-55
2020-09-07 2:23:57 AM,2020-09-07 2:24:50 AM,30385,53,2
2020-09-07 2:28:43 AM,2020-09-07 2:28:43 AM,30385,0,-81
2020-09-07 2:33:18 AM,2020-09-07 2:33:33 AM,30385,15,-20
2020-09-07 2:37:17 AM,2020-09-07 2:37:17 AM,30385,0,-79
2020-09-07 2:46:43 AM,2020-09-07 2:48:06 AM,30385,83,-30
2020-09-07 2:51:12 AM,2020-09-07 2:52:02 AM,30385,50,-32
2020-09-07 2:53:10 AM,2020-09-07 2:53:10 AM,30385,0,-85
2020-09-07 2:54:15 AM,2020-09-07 2:54:42 AM,30385,27,47
2020-09-07 3:08:38 AM,2020-09-07 3:08:53 AM,30385,15,4
2020-09-07 3:10:16 AM,2020-09-07 3:11:01 AM,30385,45,44
2020-09-07 3:09:43 AM,2020-09-07 3:11:31 AM,30390,108,-48
2020-09-07 3:12:01 AM,2020-09-07 3:12:59 AM,30385,58,-60
2020-09-07 3:18:37 AM,2020-09-07 3:18:37 AM,30390,0,-80
2020-09-07 3:18:38 AM,2020-09-07 3:18:38 AM,30385,0,-84
2020-09-07 3:20:04 AM,2020-09-07 3:20:04 AM,30390,0,-85
2020-09-07 3:23:15 AM,2020-09-07 3:27:23 AM,30385,248,-74
2020-09-07 3:21:44 AM,2020-09-07 3:29:39 AM,30390,475,-79
2020-09-07 3:28:29 AM,2020-09-07 3:31:14 AM,30385,165,-70
2020-09-07 3:32:14 AM,2020-09-07 3:32:30 AM,30385,16,6
2020-09-07 3:57:39 AM,2020-09-07 3:57:51 AM,30390,12,-17
2020-09-07 3:48:37 AM,2020-09-07 4:00:05 AM,30385,688,-79
2020-09-07 4:03:11 AM,2020-09-07 4:04:17 AM,30385,66,-60
2020-09-07 6:24:48 AM,2020-09-07 6:25:05 AM,30385,17,49
2020-09-08 1:05:03 AM,2020-09-08 1:05:06 AM,30385,3,43
2020-09-08 3:48:10 PM,2020-09-08 3:48:10 PM,30385,0,-85
2020-09-09 1:39:21 AM,2020-09-09 1:39:21 AM,30390,0,-84
2020-09-09 3:16:22 AM,2020-09-09 3:17:16 AM,30380,54,-21
2020-09-09 3:21:02 AM,2020-09-09 3:21:15 AM,30380,13,-74
2020-09-09 3:41:42 AM,2020-09-09 3:42:41 AM,30380,59,-50
2020-09-09 4:01:49 AM,2020-09-09 4:02:10 AM,30380,21,61
2020-09-09 4:17:23 AM,2020-09-09 4:17:23 AM,30380,0,-75
2020-09-09 4:28:51 PM,2020-09-09 4:32:01 PM,30385,190,-65
2020-09-09 4:45:52 PM,2020-09-09 4:45:52 PM,30389,0,-85
2020-09-09 4:45:13 PM,2020-09-09 4:47:08 PM,30390,115,-56
2020-09-09 4:45:34 PM,2020-09-09 4:46:58 PM,30385,84,-20
2020-09-09 4:48:55 PM,2020-09-09 4:48:55 PM,30385,0,-83
2020-09-09 4:51:44 PM,2020-09-09 4:51:59 PM,30390,15,-30
2020-09-09 4:53:23 PM,2020-09-09 4:53:23 PM,30385,0,-80
2020-09-09 4:56:12 PM,2020-09-09 4:56:48 PM,30385,36,-32
2020-09-09 5:01:54 PM,2020-09-09 5:05:06 PM,30385,192,-74
2020-09-09 5:07:00 PM,2020-09-09 5:07:00 PM,30385,0,-83
2020-09-09 5:07:03 PM,2020-09-09 5:07:03 PM,30389,0,-83
2020-09-09 5:08:19 PM,2020-09-09 5:08:28 PM,30389,9,-18
2020-09-09 5:13:04 PM,2020-09-09 5:13:25 PM,30385,21,-31
2020-09-09 5:13:06 PM,2020-09-09 5:13:27 PM,30389,21,-45
2020-09-09 5:23:40 PM,2020-09-09 5:25:12 PM,30385,92,-61
2020-09-09 5:23:51 PM,2020-09-09 5:25:33 PM,30389,102,-59
2020-09-09 5:31:28 PM,2020-09-09 5:32:01 PM,30385,33,-43
2020-09-09 5:33:37 PM,2020-09-09 5:34:56 PM,30390,79,-65
2020-09-09 5:36:55 PM,2020-09-09 5:37:38 PM,30390,43,-51
2020-09-09 5:36:25 PM,2020-09-09 5:38:53 PM,30385,148,-55
2020-09-09 5:44:08 PM,2020-09-09 5:44:38 PM,30385,30,1
2020-09-09 5:46:13 PM,2020-09-09 5:47:31 PM,30385,78,-70
2020-09-09 6:31:18 PM,2020-09-09 6:33:03 PM,30385,105,-64
2020-09-09 6:48:01 PM,2020-09-09 6:48:01 PM,30389,0,-81
2020-09-09 6:49:21 PM,2020-09-09 6:49:21 PM,30385,0,-82
2020-09-09 7:26:46 PM,2020-09-09 7:26:46 PM,30385,0,-84
2020-09-09 7:43:23 PM,2020-09-09 7:44:25 PM,30385,62,-21
2020-09-09 8:31:14 PM,2020-09-09 8:32:02 PM,30385,48,-58
2020-09-09 9:39:10 PM,2020-09-09 9:39:10 PM,30385,0,-84
2020-09-09 9:41:37 PM,2020-09-09 9:41:43 PM,30385,6,46
2020-09-09 9:43:07 PM,2020-09-09 9:43:07 PM,30385,0,-78
2020-09-09 9:44:21 PM,2020-09-09 9:44:58 PM,30385,37,-59
2020-09-09 9:52:25 PM,2020-09-09 9:52:45 PM,30385,20,-20
2020-09-09 10:13:46 PM,2020-09-09 10:13:58 PM,30385,12,-18
2020-09-09 10:31:22 PM,2020-09-09 10:32:17 PM,30385,55,1
2020-09-09 10:36:25 PM,2020-09-09 10:36:58 PM,30385,33,-40
2020-09-09 11:13:01 PM,2020-09-09 11:13:07 PM,30385,6,46
2020-09-09 11:14:38 PM,2020-09-09 11:14:38 PM,30385,0,-83
2020-09-09 11:24:50 PM,2020-09-09 11:24:56 PM,30385,6,44
2020-09-09 11:36:12 PM,2020-09-09 11:36:12 PM,30385,0,-85
2020-09-09 11:36:43 PM,2020-09-09 11:36:58 PM,30389,15,-4
2020-09-09 11:38:23 PM,2020-09-09 11:38:32 PM,30385,9,3
2020-09-09 11:39:32 PM,2020-09-09 11:39:44 PM,30385,12,-33
2020-09-09 11:41:13 PM,2020-09-09 11:41:16 PM,30385,3,48
2020-09-09 11:42:37 PM,2020-09-09 11:42:37 PM,30385,0,-84
2020-09-09 11:44:40 PM,2020-09-09 11:44:43 PM,30385,3,56
2020-09-09 11:49:12 PM,2020-09-09 11:49:48 PM,30385,36,-61
2020-09-09 11:50:49 PM,2020-09-09 11:50:49 PM,30385,0,-72
2020-09-10 12:08:35 AM,2020-09-10 12:08:35 AM,30385,0,-82
2020-09-10 12:32:10 AM,2020-09-10 12:32:34 AM,30385,24,-30
2020-09-10 12:36:08 AM,2020-09-10 12:36:17 AM,30385,9,44
2020-09-10 12:49:31 AM,2020-09-10 12:49:52 AM,30385,21,-33
2020-09-10 12:51:13 AM,2020-09-10 12:53:38 AM,30385,145,-70
2020-09-10 12:58:48 AM,2020-09-10 12:58:57 AM,30385,9,-1
2020-09-10 1:03:38 AM,2020-09-10 1:03:38 AM,30385,0,-81
2020-09-10 1:13:04 AM,2020-09-10 1:13:04 AM,30385,0,-82
2020-09-10 1:55:20 AM,2020-09-10 1:55:26 AM,30385,6,43
2020-09-10 2:07:02 AM,2020-09-10 2:07:02 AM,30385,0,-83
2020-09-10 3:30:21 AM,2020-09-10 3:30:36 AM,30385,15,-16
2020-09-10 4:28:22 AM,2020-09-10 4:28:22 AM,30385,0,-88
2020-09-10 4:29:58 AM,2020-09-10 4:29:58 AM,30385,0,-80
2020-09-10 5:01:19 AM,2020-09-10 5:01:22 AM,30385,3,51
2020-09-10 5:32:16 AM,2020-09-10 5:33:07 AM,30385,51,-41
2020-09-10 5:34:22 AM,2020-09-10 5:34:57 AM,30385,35,-52
2020-09-10 5:39:21 AM,2020-09-10 5:39:54 AM,30385,33,-55
2020-09-10 5:41:13 AM,2020-09-10 5:41:16 AM,30385,3,46
2020-09-10 5:44:21 AM,2020-09-10 5:44:56 AM,30385,35,-56
2020-09-10 6:09:46 AM,2020-09-10 6:09:46 AM,30385,0,-85
2020-09-10 6:29:47 AM,2020-09-10 6:29:47 AM,30385,0,-81
2020-09-10 6:31:13 AM,2020-09-10 6:34:45 AM,30385,212,-73
2020-09-10 6:39:19 AM,2020-09-10 6:39:19 AM,30385,0,-85
2020-09-10 6:47:19 AM,2020-09-10 6:47:49 AM,30385,30,-49
2020-09-10 7:45:42 AM,2020-09-10 7:46:10 AM,30389,28,-39
2020-09-10 7:46:37 AM,2020-09-10 7:47:49 AM,30385,72,-57
2020-09-10 7:48:49 AM,2020-09-10 7:48:49 AM,30385,0,-82
2020-09-10 7:52:19 AM,2020-09-10 7:53:25 AM,30385,66,-15
2020-09-10 7:56:37 AM,2020-09-10 7:57:58 AM,30385,81,-33
2020-09-10 7:59:54 AM,2020-09-10 7:59:54 AM,30385,0,-84
2020-09-10 8:01:12 AM,2020-09-10 8:01:12 AM,30385,0,-83
2020-09-10 1:16:39 PM,2020-09-10 1:16:39 PM,30390,0,-82
2020-09-10 1:30:19 PM,2020-09-10 1:30:19 PM,30390,0,-84
2020-09-10 1:30:36 PM,2020-09-10 1:31:24 PM,30389,48,-52
2020-09-10 1:34:35 PM,2020-09-10 1:34:50 PM,30389,15,-17
2020-09-10 1:41:22 PM,2020-09-10 1:41:22 PM,30390,0,-80
2020-09-10 1:41:31 PM,2020-09-10 1:41:31 PM,30385,0,-82
2020-09-10 1:49:10 PM,2020-09-10 1:49:40 PM,30385,30,-20
2020-09-10 1:52:00 PM,2020-09-10 1:52:12 PM,30385,12,-18
2020-09-10 1:53:56 PM,2020-09-10 1:54:53 PM,30385,57,-32
2020-09-10 1:56:21 PM,2020-09-10 1:56:21 PM,30385,0,-82
2020-09-10 1:57:39 PM,2020-09-10 1:57:39 PM,30389,0,-85
2020-09-10 1:58:03 PM,2020-09-10 1:58:51 PM,30385,48,4
2020-09-10 2:01:55 PM,2020-09-10 2:02:43 PM,30385,48,-33
2020-09-10 2:04:20 PM,2020-09-10 2:04:20 PM,30385,0,-82
2020-09-10 2:06:07 PM,2020-09-10 2:06:22 PM,30390,15,43
2020-09-10 2:19:30 PM,2020-09-10 2:19:30 PM,30385,0,-84
2020-09-10 2:22:48 PM,2020-09-10 2:23:55 PM,30385,67,-32
2020-09-10 2:26:12 PM,2020-09-10 2:29:06 PM,30385,174,-65
2020-09-10 2:34:20 PM,2020-09-10 2:34:20 PM,30389,0,-82
2020-09-10 2:36:34 PM,2020-09-10 2:37:13 PM,30390,39,-19
2020-09-10 2:37:26 PM,2020-09-10 2:37:26 PM,30389,0,-83
2020-09-10 2:51:48 PM,2020-09-10 2:51:48 PM,30385,0,-83
2020-09-10 3:00:40 PM,2020-09-10 3:00:40 PM,30385,0,-83
2020-09-10 3:02:57 PM,2020-09-10 3:02:57 PM,30385,0,-84
2020-09-10 3:15:18 PM,2020-09-10 3:15:36 PM,30385,18,46
2020-09-10 3:16:58 PM,2020-09-10 3:18:16 PM,30385,78,-55
2020-09-10 3:31:18 PM,2020-09-10 3:31:18 PM,30385,0,-77
2020-09-10 3:31:22 PM,2020-09-10 3:31:22 PM,30390,0,-81
2020-09-10 3:33:31 PM,2020-09-10 3:33:31 PM,30385,0,-84
2020-09-10 3:38:29 PM,2020-09-10 3:39:14 PM,30385,45,-15
2020-09-10 3:39:58 PM,2020-09-10 3:39:58 PM,30390,0,-81
2020-09-10 3:43:21 PM,2020-09-10 3:43:21 PM,30389,0,-86
2020-09-10 3:47:41 PM,2020-09-10 3:49:54 PM,30385,133,-70
2020-09-10 3:49:55 PM,2020-09-10 3:49:58 PM,30390,3,47
2020-09-10 3:54:41 PM,2020-09-10 3:54:56 PM,30389,15,48
2020-09-10 3:56:32 PM,2020-09-10 3:57:33 PM,30385,61,-19
2020-09-10 3:59:42 PM,2020-09-10 3:59:57 PM,30385,15,-32
2020-09-10 4:02:33 PM,2020-09-10 4:03:44 PM,30385,71,-17
2020-09-10 4:06:39 PM,2020-09-10 4:06:39 PM,30385,0,-84
2020-09-10 4:08:55 PM,2020-09-10 4:08:55 PM,30385,0,-87
2020-09-10 4:12:47 PM,2020-09-10 4:12:50 PM,30385,3,44
2020-09-10 4:14:50 PM,2020-09-10 4:14:50 PM,30385,0,-80
2020-09-10 4:14:53 PM,2020-09-10 4:14:53 PM,30389,0,-75
2020-09-10 4:26:47 PM,2020-09-10 4:26:47 PM,30389,0,-83
2020-09-10 4:27:13 PM,2020-09-10 4:27:13 PM,30385,0,-83
2020-09-11 2:15:49 AM,2020-09-11 2:16:09 AM,30390,20,4
2020-09-11 2:32:10 AM,2020-09-11 2:32:10 AM,30389,0,-83
2020-09-11 2:29:50 PM,2020-09-11 2:34:53 PM,30390,303,-71
2020-09-11 2:38:35 PM,2020-09-11 2:38:35 PM,30390,0,-83
2020-09-11 2:42:42 PM,2020-09-11 2:43:33 PM,30390,51,2
2020-09-11 2:58:29 PM,2020-09-11 2:58:29 PM,30390,0,-87
2020-09-11 3:49:34 PM,2020-09-11 3:49:34 PM,30390,0,-85
2020-09-11 3:54:37 PM,2020-09-11 3:54:37 PM,30390,0,-87
2020-09-11 4:16:44 PM,2020-09-11 4:16:47 PM,30390,3,44
2020-09-11 4:18:59 PM,2020-09-11 4:19:44 PM,30390,45,43
2020-09-11 4:32:17 PM,2020-09-11 4:32:17 PM,30390,0,-87
2020-09-11 4:33:26 PM,2020-09-11 4:33:47 PM,30390,21,-33
2020-09-11 4:34:56 PM,2020-09-11 4:34:56 PM,30390,0,-84
2020-09-12 1:27:17 AM,2020-09-12 1:27:17 AM,30385,0,-76
2020-09-12 1:28:35 AM,2020-09-12 1:29:20 AM,30385,45,-41
2020-09-12 12:59:00 PM,2020-09-12 12:59:08 PM,30389,8,2
2020-09-12 1:00:26 PM,2020-09-12 1:01:15 PM,30389,49,-55
2020-09-12 5:13:13 PM,2020-09-12 5:13:13 PM,30390,0,-85
2020-09-12 5:24:19 PM,2020-09-12 5:24:34 PM,30390,15,42
2020-09-12 11:28:31 PM,2020-09-12 11:28:31 PM,30390,0,-85
2020-09-12 11:35:17 PM,2020-09-12 11:36:35 PM,30390,78,-50
2020-09-12 11:38:38 PM,2020-09-12 11:38:38 PM,30390,0,-84
2020-09-13 2:57:43 AM,2020-09-13 2:57:43 AM,30389,0,-85
2020-09-13 2:59:01 AM,2020-09-13 2:59:20 AM,30389,19,42
2020-09-13 2:55:48 AM,2020-09-13 3:01:34 AM,30385,346,-70
2020-09-13 3:02:34 AM,2020-09-13 3:04:11 AM,30389,97,-48
2020-09-13 3:02:50 AM,2020-09-13 3:04:21 AM,30385,91,-66
2020-09-13 3:07:17 AM,2020-09-13 3:10:19 AM,30385,182,-71
2020-09-13 3:16:26 AM,2020-09-13 3:17:22 AM,30385,56,-20
2020-09-13 3:20:22 AM,2020-09-13 3:20:22 AM,30385,0,-84
2020-09-13 3:30:21 AM,2020-09-13 3:31:39 AM,30385,78,2
2020-09-13 3:33:15 AM,2020-09-13 3:34:54 AM,30385,99,-47
2020-09-13 1:27:49 PM,2020-09-13 1:28:37 PM,30390,48,-51
2020-09-13 3:51:39 PM,2020-09-13 3:52:24 PM,30390,45,-52
2020-09-13 3:59:16 PM,2020-09-13 4:01:23 PM,30385,127,-70
2020-09-13 4:20:10 PM,2020-09-13 4:20:34 PM,30390,24,-39
2020-09-13 6:23:02 PM,2020-09-13 6:23:53 PM,30390,51,45
2020-09-13 7:49:20 PM,2020-09-13 7:49:20 PM,30390,0,-81
2020-09-13 9:31:20 PM,2020-09-13 9:32:16 PM,30390,56,-20
2020-09-13 10:52:30 PM,2020-09-13 10:55:48 PM,30390,198,-68
2020-09-13 10:56:57 PM,2020-09-13 10:57:31 PM,30390,34,-10
2020-09-13 11:28:07 PM,2020-09-13 11:28:07 PM,30390,0,-81
2020-09-14 3:01:01 PM,2020-09-14 3:01:01 PM,30390,0,-82
2020-09-14 3:00:55 PM,2020-09-14 3:02:25 PM,30385,90,-45
2020-09-14 3:37:01 PM,2020-09-14 3:39:28 PM,30391,147,-52
2020-09-14 3:41:38 PM,2020-09-14 3:42:08 PM,30381,30,-18
2020-09-14 4:07:33 PM,2020-09-14 4:07:33 PM,30389,0,-75
2020-09-14 4:08:10 PM,2020-09-14 4:09:10 PM,30385,60,-39
2020-09-14 4:11:01 PM,2020-09-14 4:11:07 PM,30389,6,44
2020-09-14 4:12:00 PM,2020-09-14 4:12:00 PM,30385,0,-81
2020-09-14 4:18:47 PM,2020-09-14 4:19:08 PM,30390,21,47
2020-09-14 4:19:43 PM,2020-09-14 4:19:49 PM,30385,6,46
2020-09-14 4:28:19 PM,2020-09-14 4:28:34 PM,30389,15,-40
2020-09-14 4:42:04 PM,2020-09-14 4:42:37 PM,30389,33,45
2020-09-14 4:43:27 PM,2020-09-14 4:44:56 PM,30385,89,-66
2020-09-14 4:44:45 PM,2020-09-14 4:44:48 PM,30389,3,45
2020-09-14 4:46:33 PM,2020-09-14 4:46:33 PM,30390,0,-85
2020-09-14 4:46:36 PM,2020-09-14 4:46:36 PM,30389,0,-82
2020-09-14 4:48:22 PM,2020-09-14 4:48:22 PM,30385,0,-82
2020-09-14 4:48:27 PM,2020-09-14 4:48:27 PM,30390,0,-82
2020-09-14 4:50:34 PM,2020-09-14 4:50:47 PM,30390,13,-15
2020-09-14 4:50:36 PM,2020-09-14 4:50:54 PM,30389,18,-39
2020-09-14 4:50:42 PM,2020-09-14 4:50:42 PM,30385,0,-82
2020-09-14 5:01:03 PM,2020-09-14 5:01:03 PM,30390,0,-84
2020-09-14 5:04:14 PM,2020-09-14 5:04:17 PM,30385,3,47
2020-09-14 5:05:21 PM,2020-09-14 5:06:53 PM,30385,92,-47
2020-09-14 5:07:38 PM,2020-09-14 5:07:41 PM,30390,3,46
2020-09-14 5:08:00 PM,2020-09-14 5:08:00 PM,30385,0,-86
2020-09-14 5:33:47 PM,2020-09-14 5:34:40 PM,30390,53,-41
2020-09-14 5:34:16 PM,2020-09-14 5:34:16 PM,30385,0,-83
2020-09-14 5:34:37 PM,2020-09-14 5:34:37 PM,30389,0,-84
2020-09-14 5:36:21 PM,2020-09-14 5:36:45 PM,30385,24,3
2020-09-14 5:36:48 PM,2020-09-14 5:36:48 PM,30390,0,-84
2020-09-14 6:00:55 PM,2020-09-14 6:01:38 PM,30385,43,43
2020-09-14 6:16:23 PM,2020-09-14 6:16:44 PM,30385,21,-42
2020-09-14 6:16:25 PM,2020-09-14 6:16:40 PM,30390,15,-39
2020-09-14 6:16:42 PM,2020-09-14 6:16:48 PM,30389,6,12
2020-09-14 6:18:17 PM,2020-09-14 6:20:20 PM,30385,123,-62
2020-09-14 6:19:23 PM,2020-09-14 6:19:23 PM,30390,0,-82
2020-09-14 6:31:12 PM,2020-09-14 6:31:12 PM,30385,0,-84
2020-09-14 6:31:17 PM,2020-09-14 6:31:17 PM,30389,0,-84
2020-09-14 6:32:19 PM,2020-09-14 6:32:47 PM,30389,28,1
2020-09-14 6:33:39 PM,2020-09-14 6:33:45 PM,30385,6,45
2020-09-14 6:34:18 PM,2020-09-14 6:34:18 PM,30390,0,-84
2020-09-14 6:34:32 PM,2020-09-14 6:34:41 PM,30389,9,-19
2020-09-14 6:44:44 PM,2020-09-14 6:44:47 PM,30385,3,50
2020-09-14 7:07:24 PM,2020-09-14 7:07:24 PM,30390,0,-87
2020-09-14 7:27:08 PM,2020-09-14 7:27:08 PM,30385,0,-84
2020-09-14 7:27:29 PM,2020-09-14 7:27:29 PM,30389,0,-78
2020-09-14 7:37:16 PM,2020-09-14 7:37:16 PM,30389,0,-83
2020-09-14 7:36:50 PM,2020-09-14 7:39:02 PM,30385,132,-65
2020-09-14 7:39:02 PM,2020-09-14 7:39:14 PM,30390,12,-28
2020-09-14 7:45:15 PM,2020-09-14 7:45:15 PM,30390,0,-83
2020-09-14 7:48:02 PM,2020-09-14 7:48:02 PM,30389,0,-84
2020-09-14 7:52:05 PM,2020-09-14 7:52:20 PM,30389,15,-11
2020-09-14 7:54:56 PM,2020-09-14 7:54:56 PM,30390,0,-83
2020-09-14 7:56:08 PM,2020-09-14 7:56:44 PM,30385,36,-51
2020-09-14 7:56:19 PM,2020-09-14 7:57:34 PM,30390,75,-40
2020-09-14 7:53:44 PM,2020-09-14 7:59:49 PM,30389,365,-73
2020-09-14 7:58:47 PM,2020-09-14 7:59:44 PM,30385,57,-14
2020-09-14 7:58:49 PM,2020-09-14 7:59:40 PM,30390,51,-46
2020-09-14 8:01:01 PM,2020-09-14 8:01:53 PM,30385,52,-64
2020-09-14 8:01:33 PM,2020-09-14 8:01:54 PM,30390,21,-40
2020-09-14 8:01:59 PM,2020-09-14 8:01:59 PM,30389,0,-80
2020-09-14 8:31:14 PM,2020-09-14 8:32:17 PM,30389,63,-55
2020-09-14 8:31:15 PM,2020-09-14 8:33:12 PM,30390,117,-47
2020-09-14 8:31:20 PM,2020-09-14 8:34:34 PM,30385,194,-64
2020-09-14 8:34:24 PM,2020-09-14 8:34:27 PM,30390,3,45
2020-09-14 8:36:21 PM,2020-09-14 8:39:58 PM,30385,217,-70
2020-09-14 8:37:14 PM,2020-09-14 8:39:48 PM,30390,154,-71
2020-09-14 8:41:13 PM,2020-09-14 8:43:46 PM,30389,153,-68
2020-09-14 8:41:13 PM,2020-09-14 8:44:53 PM,30385,220,-72
2020-09-14 8:41:21 PM,2020-09-14 8:44:31 PM,30390,190,-68
2020-09-14 8:46:12 PM,2020-09-14 8:46:19 PM,30390,7,8
2020-09-14 8:46:17 PM,2020-09-14 8:46:26 PM,30389,9,49
2020-09-14 8:46:22 PM,2020-09-14 8:48:11 PM,30385,109,-28
2020-09-14 8:48:16 PM,2020-09-14 8:48:16 PM,30390,0,-81
2020-09-14 8:49:14 PM,2020-09-14 8:49:14 PM,30385,0,-84
2020-09-14 8:51:40 PM,2020-09-14 8:52:31 PM,30389,51,-59
2020-09-14 8:52:41 PM,2020-09-14 8:57:53 PM,30385,312,-71
2020-09-14 8:59:27 PM,2020-09-14 8:59:27 PM,30385,0,-79
2020-09-14 9:01:43 PM,2020-09-14 9:07:48 PM,30385,365,-74
2020-09-14 9:09:30 PM,2020-09-14 9:09:30 PM,30385,0,-83
2020-09-14 9:13:06 PM,2020-09-14 9:14:27 PM,30390,81,-67
2020-09-14 9:11:22 PM,2020-09-14 9:14:55 PM,30385,213,-67
2020-09-14 9:15:43 PM,2020-09-14 9:16:19 PM,30390,36,-46
2020-09-14 9:25:17 PM,2020-09-14 9:25:35 PM,30389,18,-31
2020-09-14 9:28:37 PM,2020-09-14 9:28:37 PM,30385,0,-82
2020-09-14 9:31:14 PM,2020-09-14 9:31:29 PM,30385,15,44
2020-09-14 9:43:40 PM,2020-09-14 9:43:40 PM,30390,0,-83
2020-09-14 10:22:03 PM,2020-09-14 10:22:15 PM,30389,12,-16
2020-09-14 10:24:56 PM,2020-09-14 10:24:56 PM,30385,0,-82
2020-09-14 10:26:26 PM,2020-09-14 10:26:57 PM,30385,31,-44
2020-09-14 10:40:21 PM,2020-09-14 10:40:24 PM,30390,3,43
2020-09-14 10:52:58 PM,2020-09-14 10:54:58 PM,30385,120,-71
2020-09-14 11:00:50 PM,2020-09-14 11:01:05 PM,30389,15,0
2020-09-14 11:01:32 PM,2020-09-14 11:01:50 PM,30385,18,-19
2020-09-14 11:25:41 PM,2020-09-14 11:26:51 PM,30389,70,-57
2020-09-14 11:37:30 PM,2020-09-14 11:37:30 PM,30389,0,-85
2020-09-14 11:41:11 PM,2020-09-14 11:41:48 PM,30385,37,-69
2020-09-14 11:54:06 PM,2020-09-14 11:54:54 PM,30390,48,0
2020-09-15 12:02:47 AM,2020-09-15 12:03:23 AM,30385,36,-56
2020-09-15 12:02:54 AM,2020-09-15 12:04:24 AM,30389,90,-61
2020-09-15 12:04:24 AM,2020-09-15 12:04:24 AM,30385,0,-82
2020-09-15 12:07:56 AM,2020-09-15 12:08:59 AM,30389,63,-54
2020-09-15 12:07:38 AM,2020-09-15 12:13:29 AM,30390,351,-74
2020-09-15 12:13:09 AM,2020-09-15 12:13:30 AM,30389,21,3
2020-09-15 12:17:20 AM,2020-09-15 12:17:20 AM,30385,0,-84
2020-09-15 12:19:32 AM,2020-09-15 12:19:56 AM,30385,24,-20
2020-09-15 12:21:17 AM,2020-09-15 12:23:51 AM,30385,154,-64
2020-09-15 12:15:38 AM,2020-09-15 12:29:34 AM,30390,836,-77
2020-09-15 12:26:43 AM,2020-09-15 12:29:56 AM,30385,193,-73
2020-09-15 12:31:01 AM,2020-09-15 12:31:04 AM,30390,3,44
2020-09-15 12:31:11 AM,2020-09-15 12:34:52 AM,30385,221,-69
2020-09-15 12:32:28 AM,2020-09-15 12:35:59 AM,30390,211,-66
2020-09-15 12:36:14 AM,2020-09-15 12:39:58 AM,30385,224,-69
2020-09-15 12:38:04 AM,2020-09-15 12:39:53 AM,30390,109,-48
2020-09-15 12:41:21 AM,2020-09-15 12:44:57 AM,30385,216,-73
2020-09-15 12:41:00 AM,2020-09-15 12:47:52 AM,30390,412,-76
